COLLEGE,DEPT,SSTS,CRN,COURSE,SEC,TITLE,PT TRM,CR,CONT,DAYS,TIME,LOCATION,SCD OVR,SD,INSM,IP,INSTRUCTOR,INS OVR,PRIMARY,% RESPONSE,SAPR,FEE,FEE DETL,MAX CAP,TERMS
College of Arts and Sciences,BLY,X,13058,BLY101L,778,in Canvas.,,,,,,,,,,,,,,,,,,,5
College of Arts and Sciences,BLY,X,13384,BLY101L,779,Life Science I Laboratory,1,1.0,2.0,TBA,TBA  TBA,TBA,,BB,WB,C,STAFF,,,,,15.00,EBLY,   0,0
College of Arts and Sciences,BLY,X,13384,BLY101L,779,WEB BLENDED SECTION.  This course reduces the on-campus,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,13384,BLY101L,779,class time by utilizing electronic learning tools.  Requires,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,13384,BLY101L,779,an additional fee of $35.00.  On-campus class meetings will,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,X,13384,BLY101L,779,be at the scheduled times.  USAonline courses are offered in,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,X,13384,BLY101L,779,Canvas.,,,,,,,,,,,,,,,,,,,5
College of Arts and Sciences,BLY,X,13386,BLY101L,780,Life Science I Laboratory,1,1.0,2.0,TBA,TBA  TBA,TBA,,BB,WB,C,STAFF,,,,,15.00,EBLY,   0,0
College of Arts and Sciences,BLY,X,13386,BLY101L,780,WEB BLENDED SECTION.  This course reduces the on-campus,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,13386,BLY101L,780,class time by utilizing electronic learning tools. Requires,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,13386,BLY101L,780,an additional fee of $35.00.  On-campus class meetings will,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,X,13386,BLY101L,780,be at the scheduled times.  USAonline courses are offered,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,X,13386,BLY101L,780,in Canvas.,,,,,,,,,,,,,,,,,,,5
College of Arts and Sciences,BLY,A,10632,BLY102,101,Life Science II,1,3.0,3.0,MWF,0905  0955,LSLH 0003,,LE,WE,C,C Delaney Tucker,,Y,100,,,, 155,0
College of Arts and Sciences,BLY,A,10632,BLY102,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10632,BLY102,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10292,BLY102,501,Life Science II,1,3.0,3.0,M,1800  2030,LSCB 0131,,LE,WE,C,S Delchamps,,Y,100,,,,  35,0
College of Arts and Sciences,BLY,A,10292,BLY102,501,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10292,BLY102,501,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10548,BLY102L,101,Life Science II Lab,1,1.0,2.0,T,0930  1110,LSCB 0045,,BE,WE,C,J Howell,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10548,BLY102L,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10548,BLY102L,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10633,BLY102L,102,Life Science II Lab,1,1.0,2.0,W,1010  1150,LSCB 0045,,BE,WE,C,J Howell,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10633,BLY102L,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10633,BLY102L,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10634,BLY102L,103,Life Science II Lab,1,1.0,2.0,W,1220  1400,LSCB 0045,,BE,WE,C,J Howell,O,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10634,BLY102L,103,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10634,BLY102L,103,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10733,BLY102L,104,Life Science II Lab,1,1.0,2.0,R,0930  1110,LSCB 0045,,BE,WE,C,J Howell,,Y,100,,15.00,EBLY,   0,0
College of Arts and Sciences,BLY,A,10733,BLY102L,104,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10733,BLY102L,104,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10293,BLY102L,501,Life Science II Lab,1,1.0,2.0,W,1800  1940,LSCB 0045,,BE,WE,C,J Howell,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10293,BLY102L,501,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10293,BLY102L,501,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10294,BLY121,101,General Biology I,1,3.0,3.0,TR,1230  1345,LSLH 0003,,LE,WE,C,A Chupp,O,Y,100,,,, 135,0
College of Arts and Sciences,BLY,A,10294,BLY121,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10294,BLY121,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10295,BLY121,102,General Biology I,1,3.0,3.0,TR,1100  1215,LSLH 0003,,LE,WE,C,A Chupp,O,Y,100,,,,   8,0
College of Arts and Sciences,BLY,A,10295,BLY121,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10295,BLY121,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13980,BLY121,103,General Biology I,LC1,3.0,3.0,TR,1100  1215,LSLH 0003,O,LE,WE,C,A Chupp,O,Y,100,,,, 140,0
College of Arts and Sciences,BLY,A,13980,BLY121,103,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13980,BLY121,103,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,14281,BLY121,104,General Biology I,LC1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,   0,0
College of Arts and Sciences,BLY,X,14281,BLY121,104,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,14281,BLY121,104,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,14591,BLY121,105,General Biology I,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,   0,0
College of Arts and Sciences,BLY,X,14591,BLY121,105,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,14591,BLY121,105,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10618,BLY121,501,General Biology I,1,3.0,3.0,M,1800  2030,LSLH 0003,,LE,WE,C,R Adlington,,Y,100,,,, 135,0
College of Arts and Sciences,BLY,A,10618,BLY121,501,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10618,BLY121,501,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10296,BLY121L,101,General Biology I Lab,LC1,1.0,3.0,T,0800  1030,LSCB 0225,,BE,WE,C,A Chupp,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10296,BLY121L,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10296,BLY121L,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,10297,BLY121L,102,General Biology I Lab,1,1.0,3.0,TBA,TBA  TBA,TBA,,BE,WE,C,STAFF,,,,,15.00,EBLY,   0,0
College of Arts and Sciences,BLY,X,10297,BLY121L,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,10297,BLY121L,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10298,BLY121L,103,General Biology I Lab,LC1,1.0,3.0,T,1400  1630,LSCB 0225,,BE,WE,C,A Chupp,O,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10298,BLY121L,103,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10298,BLY121L,103,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10299,BLY121L,104,General Biology I Lab,LC1,1.0,3.0,W,0800  1030,LSCB 0225,,BE,WE,C,A Chupp,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10299,BLY121L,104,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10299,BLY121L,104,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10305,BLY121L,105,General Biology I Lab -H,1,1.0,3.0,W,1430  1700,LSCB 0225,,BE,WE,C,J Mata,,Y,100,,15.00,EBLY,  18,0
College of Arts and Sciences,BLY,A,10305,BLY121L,105,Restricted to Honors students only.  Other students,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10305,BLY121L,105,require special permission.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10305,BLY121L,105,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,10305,BLY121L,105,scheduled times.,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,A,10300,BLY121L,106,General Biology I Lab,1,1.0,3.0,W,1115  1345,LSCB 0225,,BE,WE,C,R Littlefield,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10300,BLY121L,106,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10300,BLY121L,106,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10301,BLY121L,107,General Biology I Lab,1,1.0,3.0,R,0930  1200,LSCB 0225,,BE,WE,C,STAFF,,,,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10301,BLY121L,107,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10301,BLY121L,107,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10302,BLY121L,108,General Biology I Lab,LC1,1.0,3.0,R,1230  1500,LSCB 0225,,BE,WE,C,STAFF,,,,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10302,BLY121L,108,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10302,BLY121L,108,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10303,BLY121L,109,General Biology I Lab,LC1,1.0,3.0,R,1530  1800,LSCB 0225,,BE,WE,C,STAFF,,,,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10303,BLY121L,109,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,10303,BLY121L,109,scheduled times.,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,A,11733,BLY121L,110,General Biology I Lab,1,1.0,3.0,T,0800  1030,LSCB 0043,,BE,WE,C,STAFF,,,,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,11733,BLY121L,110,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11733,BLY121L,110,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,10304,BLY121L,111,General Biology I Lab,1,1.0,3.0,TBA,TBA  TBA,TBA,,BE,WE,C,STAFF,,,,,15.00,EBLY,   0,0
College of Arts and Sciences,BLY,X,10304,BLY121L,111,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,10304,BLY121L,111,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12987,BLY121L,112,General Biology I Lab,1,1.0,3.0,T,1400  1630,LSCB 0043,,BE,WE,C,STAFF,,,,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,12987,BLY121L,112,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12987,BLY121L,112,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13379,BLY121L,113,General Biology I Lab,1,1.0,3.0,W,1325  1555,LSCB 0043,,BE,WE,C,STAFF,,,,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,13379,BLY121L,113,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13379,BLY121L,113,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,14593,BLY121L,114,General Biology I Lab,1,1.0,3.0,R,1100  1330,LSCB 0043,,BE,WE,C,STAFF,,,,,15.00,EBLY,   0,0
College of Arts and Sciences,BLY,A,14593,BLY121L,114,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,14593,BLY121L,114,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10619,BLY121L,501,General Biology I Lab,1,1.0,3.0,T,1800  2030,LSCB 0225,,BE,WE,C,STAFF,,,,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10619,BLY121L,501,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10619,BLY121L,501,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11742,BLY121L,502,General Biology I Lab,1,1.0,3.0,W,1800  2030,LSCB 0225,,BE,WE,C,STAFF,,,,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,11742,BLY121L,502,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11742,BLY121L,502,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12343,BLY121L,503,General Biology I Lab,1,1.0,3.0,R,1815  2045,LSCB 0225,,BE,WE,C,STAFF,,,,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,12343,BLY121L,503,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12343,BLY121L,503,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,13353,BLY121L,504,General Biology I Lab,1,1.0,3.0,TBA,TBA  TBA,TBA,,BE,WE,C,STAFF,,,,,15.00,EBLY,   0,0
College of Arts and Sciences,BLY,X,13353,BLY121L,504,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,13353,BLY121L,504,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13887,BLY121L,505,General Biology I Lab,1,1.0,3.0,R,1800  2030,LSCB 0043,,BE,WE,C,R Adlington,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,13887,BLY121L,505,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13887,BLY121L,505,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10674,BLY122,101,General Biology II,1,3.0,3.0,TR,0800  0915,LSLH 0003,,LE,WE,C,J Borden,,Y,100,,,, 155,0
College of Arts and Sciences,BLY,A,10674,BLY122,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10674,BLY122,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10306,BLY122,501,General Biology II,1,3.0,3.0,W,1800  2030,LSLH 0003,,LE,WE,C,A Littlepage,,Y,100,,,, 155,0
College of Arts and Sciences,BLY,A,10306,BLY122,501,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10306,BLY122,501,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,14967,BLY122,801,General Biology II,1,3.0,3.0,TBA,TBA  TBA,WEB WEB,,W,WO,C,N Hilbun,,Y,100,,,,  50,0
College of Arts and Sciences,BLY,A,14967,BLY122,801,FULLY ONLINE SECTION. This course is offered via Internet,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,14967,BLY122,801,only and has no scheduled times. USAonline courses are,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,14967,BLY122,801,offered in Canvas.,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,14967,BLY122,801,Additional fees may result from online proctoring services.,,,,,,,,,,,,,,,,,,,4
College of Arts and Sciences,BLY,A,10547,BLY122L,101,General Biology II Laboratory,1,1.0,3.0,T,0930  1200,LSCB 0226,,BE,WE,C,J Borden,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10547,BLY122L,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10547,BLY122L,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10683,BLY122L,102,General Biology II Laboratory,1,1.0,3.0,T,1230  1500,LSCB 0226,,BE,WE,C,J Borden,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10683,BLY122L,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10683,BLY122L,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10685,BLY122L,103,General Biology II Laboratory,1,1.0,3.0,W,0800  1030,LSCB 0226,,BE,WE,C,J Borden,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10685,BLY122L,103,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10685,BLY122L,103,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11547,BLY122L,104,General Biology II Laboratory,1,1.0,3.0,W,1115  1345,LSCB 0226,,BE,WE,C,J Borden,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,11547,BLY122L,104,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11547,BLY122L,104,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,12344,BLY122L,105,General Biology II Laboratory,1,1.0,3.0,W,1430  1700,LSCB 0226,,BE,WE,C,J Borden,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,12344,BLY122L,105,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,12344,BLY122L,105,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,13981,BLY122L,106,General Biology II Laboratory,1,1.0,3.0,R,0930  1200,LSCB 0226,,BE,WE,C,J Borden,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,13981,BLY122L,106,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13981,BLY122L,106,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,14596,BLY122L,107,General Biology II Laboratory,1,1.0,3.0,R,1230  1500,LSCB 0226,,BE,WE,C,J Borden,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,14596,BLY122L,107,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,14596,BLY122L,107,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,15082,BLY122L,108,General Biology II Laboratory,1,1.0,3.0,T,1530  1800,LSCB 0226,,BE,WE,C,J Borden,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,15082,BLY122L,108,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,15082,BLY122L,108,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10307,BLY122L,501,General Biology II Laboratory,1,1.0,3.0,R,1800  2030,LSCB 0226,,BE,WE,C,J Borden,,Y,100,,15.00,EBLY,  24,0
College of Arts and Sciences,BLY,A,10307,BLY122L,501,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10307,BLY122L,501,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10308,BLY207,801,Biology of Aging,1,3.0,3.0,TBA,TBA  TBA,WEB WEB,,W,WO,C,L Russell,,Y,100,,,,  10,0
College of Arts and Sciences,BLY,A,10308,BLY207,801,FULLY ONLINE SECTION. This course is offered via Internet,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,10308,BLY207,801,only and has no scheduled times. USAonline courses are,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,10308,BLY207,801,offered in Canvas.,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,13034,BLY213,101,Microbiology,1,3.0,3.0,TR,0930  1045,LSLH 0003,,LE,WE,C,T Hamil,,Y,100,,,, 155,0
College of Arts and Sciences,BLY,A,13034,BLY213,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,13034,BLY213,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,15097,BLY213,805,Microbiology,1,3.0,3.0,TBA,TBA  TBA,WEB WEB,,W,WO,C,T Hamil,,Y,100,,,,  65,0
College of Arts and Sciences,BLY,A,15097,BLY213,805,FULLY ONLINE SECTION. This course is offered via Internet,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,15097,BLY213,805,only and has no scheduled times. USAonline courses are,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,15097,BLY213,805,offered in Canvas.,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,15098,BLY214,802,Lab Studies Microbiology,1,1.0,3.0,TBA,TBA  TBA,WEB WEB,,W,WO,C,T Hamil,,Y,100,,,,  55,0
College of Arts and Sciences,BLY,A,15098,BLY214,802,FULLY ONLINE SECTION. This course is offered via Internet,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,15098,BLY214,802,only and has no scheduled times. USAonline courses are,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,15098,BLY214,802,offered in Canvas.,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,15101,BLY214,803,Lab Studies Microbiology,1,1.0,3.0,TBA,TBA  TBA,WEB WEB,,W,WO,C,T Hamil,,Y,100,,,,  55,0
College of Arts and Sciences,BLY,A,15101,BLY214,803,FULLY ONLINE SECTION. This course is offered via Internet,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,15101,BLY214,803,only and has no scheduled times. USAonline courses are,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,15101,BLY214,803,offered in Canvas.,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,15099,BLY214,804,Lab Studies Microbiology,1,1.0,3.0,TBA,TBA  TBA,WEB WEB,,W,WO,C,T Hamil,,Y,100,,,,  55,0
College of Arts and Sciences,BLY,A,15099,BLY214,804,FULLY ONLINE SECTION. This course is offered via Internet,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,15099,BLY214,804,only and has no scheduled times. USAonline courses are,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,15099,BLY214,804,offered in Canvas.,,,,,,,,,,,,,,,,,,,3
College of Arts and Sciences,BLY,A,11239,BLY301,101,Cell Biology,1,3.0,3.0,MWF,1430  1520,LSLH 0003,,LE,WE,C,T Sherman,,Y,100,,,, 105,0
College of Arts and Sciences,BLY,A,11239,BLY301,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11239,BLY301,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11478,BLY302,101,Genetics,1,3.0,3.0,MWF,1115  1205,LSLH 0003,,LE,WE,C,T Tran,,Y,100,,,,  95,0
College of Arts and Sciences,BLY,A,11478,BLY302,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11478,BLY302,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,A,11536,BLY303,101,Ecology and Evolution,1,3.0,3.0,TR,1530  1645,LSLH 0003,,LE,WE,C,J Henning,,Y,100,,,,  80,0
College of Arts and Sciences,BLY,A,11536,BLY303,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,A,11536,BLY303,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,13343,BLY303,102,Ecology and Evolution,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,   0,0
College of Arts and Sciences,BLY,X,13343,BLY303,102,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,13343,BLY303,102,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,14205,BLY304,101,Exp. Designs in Biology,1,3.0,3.0,TBA,TBA  TBA,TBA,,LE,WE,C,STAFF,,,,,,,  10,0
College of Arts and Sciences,BLY,X,14205,BLY304,101,FACE-TO-FACE SECTION. This course meets on campus at the,,,,,,,,,,,,,,,,,,,1
College of Arts and Sciences,BLY,X,14205,BLY304,101,scheduled times.,,,,,,,,,,,,,,,,,,,2
College of Arts and Sciences,BLY,X,15472,BLY310,101,Economic Botany,1,3.0,3.0,TR,1600  1715,TBA,,LE,WE,C,STAFF,,,,,,,   0,0
